inspection_date,camis,cuisine_description,score
2022,40394401,French,31.0
2022,50047742,Donuts,31.0
2022,40381210,Greek,31.0
2022,50102999,Sandwiches,31.0
2022,40906355,Barbecue,31.0
2022,40386619,Greek,31.0
2022,50061192,Middle Eastern,31.0
2022,50001968,Japanese,31.0
2022,40868904,Hamburgers,31.0
2022,40759924,Bagels/Pretzels,31.0
2022,41443633,Hamburgers,31.0
2022,50032701,Japanese,31.0
2022,50085475,Asian/Asian Fusion,31.0
2022,50007015,Middle Eastern,31.0
2022,41340437,Eastern European,31.0
2022,50063201,Middle Eastern,31.0
2022,41138610,Middle Eastern,31.0
2022,50120929,Tex-Mex,31.0
2022,50036175,Spanish,31.0
2022,40391531,English,31.0
2022,50103069,Thai,31.0
2022,41605870,Eastern European,31.0
2022,50103069,Thai,31.0
2022,50091156,French,31.0
2022,41462643,Thai,31.0
2022,50087999,Greek,31.0
2022,50009868,Frozen Desserts,31.0
2022,50114232,Continental,31.0
2022,50111220,Bakery Products/Desserts,31.0
2022,50090892,Chinese/Japanese,31.0
2022,50098815,"Juice, Smoothies, Fruit Salads",31.0
2022,41690725,French,31.0
2022,50103825,Bangladeshi,31.0
2022,50068374,Hotdogs/Pretzels,31.0
2022,41389296,Pakistani,31.0
2022,50000387,Southeast Asian,31.0
2022,50118134,Middle Eastern,31.0
2022,50103825,Bangladeshi,31.0
2022,50046784,Frozen Desserts,31.0
2022,50117581,Italian,31.0
2022,50069760,Mexican,31.0
2022,40365525,Donuts,31.0
2022,50085479,Mediterranean,31.0
2022,50033122,Korean,31.0
2022,50009906,French,31.0
2022,50008876,Sandwiches/Salads/Mixed Buffet,31.0
2022,50000387,Southeast Asian,31.0
2022,50107388,Fusion,31.0
2022,50039443,Bangladeshi,31.0
2022,50085916,Caribbean,31.0
2022,50082909,Middle Eastern,31.0
2022,50069662,Tapas,31.0
2022,50056800,Spanish,31.0
2022,50085445,African,31.0
2022,50106141,Italian,31.0
2022,41332873,Frozen Desserts,31.0
2022,50039294,Fusion,31.0
2022,50056704,Spanish,31.0
2022,41605870,Eastern European,31.0
2022,41095546,French,31.0
2022,50103825,Bangladeshi,31.0
2022,50001495,Japanese,31.0
2022,50098919,Mediterranean,31.0
2016,41304210,American,30.0
2016,41264019,Spanish,30.0
2016,50039890,Chinese,30.0
2016,41674170,Spanish,30.0
2016,41041594,American,30.0
2016,40799593,American,30.0
2016,41209159,Japanese,30.0
2016,50050112,American,30.0
2016,41068312,Latin American,30.0
2016,50052511,Chinese,30.0
2016,41264019,Spanish,30.0
2016,50012601,Latin American,30.0
2016,50040962,Coffee/Tea,30.0
2016,50052511,Chinese,30.0
2016,41678146,Coffee/Tea,30.0
2016,50046968,Spanish,30.0
2016,50040962,Coffee/Tea,30.0
2016,41304210,American,30.0
2016,50009197,Latin American,30.0
2017,41381267,Mexican,30.0
2017,41271523,Latin American,30.0
2017,41304210,American,30.0
2017,41674170,Spanish,30.0
2017,50038775,Vegan,30.0
2017,41457158,Bottled Beverages,30.0
2017,50009197,Latin American,30.0
2017,50036649,Mexican,30.0
2017,41618267,American,30.0
2017,50043494,Chinese,30.0
2017,50033694,American,30.0
2017,41011232,Mediterranean,30.0
2017,41068312,Latin American,30.0
2017,50055610,Portuguese,30.0
2017,40711118,Brazilian,30.0
2017,41276130,Mexican,30.0
2017,40711118,Brazilian,30.0
2017,50056419,Chinese,30.0
2017,41264019,Spanish,30.0
2017,50052511,Chinese,30.0
2017,41330275,Latin American,30.0
2017,50053120,Mexican,30.0
2017,50059332,Indonesian,30.0
2017,50059321,Spanish,30.0
2017,50059332,Indonesian,30.0
2017,50017475,Latin American,30.0
2017,40812630,American,30.0
2017,50004905,Spanish,30.0
2017,40735273,Latin American,30.0
2017,50003165,Tapas,30.0
2017,50058196,Spanish,30.0
2017,41632272,Steakhouse,30.0
2017,41608858,Bottled Beverages,30.0
2017,50055610,Portuguese,30.0
2017,50065094,Thai,30.0
2017,41467140,Vegetarian,30.0
2017,41632272,Steakhouse,30.0
2017,41635367,Brazilian,30.0
2017,50019201,Sandwiches/Salads/Mixed Buffet,30.0
2017,50039890,Chinese,30.0
2017,41001677,Greek,30.0
2017,41276130,Mexican,30.0
2017,41330275,Latin American,30.0
2017,50011835,Asian/Asian Fusion,30.0
2017,40397791,Bottled Beverages,30.0
2017,50053912,French,30.0
2017,41460032,Mediterranean,30.0
2017,41636015,Soul Food,30.0
2017,41641855,Tex-Mex,30.0
2017,50065115,Ethiopian,30.0
2017,41444322,Pizza,30.0
2017,50064686,Thai,30.0
2017,50067680,Vegetarian,30.0
2017,50009197,Latin American,30.0
2017,50053912,French,30.0
2017,41555982,Mexican,30.0
2017,50003165,Tapas,30.0
2017,41608858,Bottled Beverages,30.0
2017,41330275,Latin American,30.0
2017,41460032,Mediterranean,30.0
2017,50064686,Thai,30.0
2017,40711118,Brazilian,30.0
2017,41555982,Mexican,30.0
2017,41460032,Mediterranean,30.0
2017,50062478,Seafood,30.0
2017,40711118,Brazilian,30.0
2017,40711118,Brazilian,30.0
2017,50070567,Indonesian,30.0
2017,50067680,Vegetarian,30.0
2017,41001677,Greek,30.0
2017,41209159,Japanese,30.0
2017,50056552,Asian/Asian Fusion,30.0
2017,50059321,Spanish,30.0
2017,40711118,Brazilian,30.0
2017,50059321,Spanish,30.0
2017,50070560,Chinese,30.0
2017,41641855,Tex-Mex,30.0
2017,41467140,Vegetarian,30.0
2017,50044955,Chinese,30.0
2017,41608858,Bottled Beverages,30.0
2017,41276130,Mexican,30.0
2017,41620315,Tex-Mex,30.0
2018,41690473,Sandwiches,30.0
2018,50017475,Latin American,30.0
2018,41678146,Coffee/Tea,30.0
2018,50059332,Indonesian,30.0
2018,41641855,Tex-Mex,30.0
2018,40735273,Latin American,30.0
2018,41276130,Mexican,30.0
2018,41571021,Indian,30.0
2018,41711545,Japanese,30.0
2018,50002846,Spanish,30.0
2018,41632272,Steakhouse,30.0
2018,41690473,Sandwiches,30.0
2018,41457158,Bottled Beverages,30.0
2018,50043851,Spanish,30.0
2018,50038775,Vegan,30.0
2018,50001961,Mexican,30.0
2018,50004905,Spanish,30.0
2018,50071278,Bottled Beverages,30.0
2018,41635367,Brazilian,30.0
2018,41457158,Bottled Beverages,30.0
2018,50011531,Latin American,30.0
2018,50058196,Spanish,30.0
2018,41674170,Spanish,30.0
2018,40397791,Bottled Beverages,30.0
2018,50071278,Bottled Beverages,30.0
2018,50046633,Chinese,30.0
2018,50056419,Chinese,30.0
2018,50053912,French,30.0
2018,41068312,Latin American,30.0
2018,41460032,Mediterranean,30.0
2018,50064686,Thai,30.0
2018,41641855,Tex-Mex,30.0
2018,50067680,Vegetarian,30.0
2018,41011232,Mediterranean,30.0
2018,41705988,Japanese,30.0
2018,40976973,Latin American,30.0
2018,50070649,Asian/Asian Fusion,30.0
2018,50038775,Vegan,30.0
2018,50003165,Tapas,30.0
2018,41011232,Mediterranean,30.0
2018,50056419,Chinese,30.0
2018,50053912,French,30.0
2018,50017295,Latin American,30.0
2018,41460032,Mediterranean,30.0
2018,41264019,Spanish,30.0
2018,40711118,Brazilian,30.0
2018,50047979,Asian/Asian Fusion,30.0
2018,50044595,Hotdogs/Pretzels,30.0
2018,50043851,Spanish,30.0
2018,41001677,Greek,30.0
2018,41690473,Sandwiches,30.0
2018,50065094,Thai,30.0
2018,50055610,Portuguese,30.0
2018,41608858,Bottled Beverages,30.0
2018,50075139,Asian/Asian Fusion,30.0
2018,50078975,Italian,30.0
2018,50067680,Vegetarian,30.0
2018,50039890,Chinese,30.0
2018,50019201,Sandwiches/Salads/Mixed Buffet,30.0
2018,50064686,Thai,30.0
2018,50077827,"Juice, Smoothies, Fruit Salads",30.0
2018,50059321,Spanish,30.0
2018,50079803,Frozen Desserts,30.0
2018,50065094,Thai,30.0
2018,41678146,Coffee/Tea,30.0
2018,50071766,Latin American,30.0
2018,41641855,Tex-Mex,30.0
2018,50058196,Spanish,30.0
2018,41602143,American,30.0
2018,50079803,Frozen Desserts,30.0
2018,50077827,"Juice, Smoothies, Fruit Salads",30.0
2018,50059321,Spanish,30.0
2018,50019201,Sandwiches/Salads/Mixed Buffet,30.0
2018,50075243,Thai,30.0
2018,50065115,Ethiopian,30.0
2018,50047960,Mexican,30.0
2018,41713624,Peruvian,30.0
2018,40711118,Brazilian,30.0
2018,41636015,Soul Food,30.0
2018,50062391,Middle Eastern,30.0
2018,41457158,Bottled Beverages,30.0
2018,40983698,Latin American,30.0
2018,50062457,Korean,30.0
2018,50001531,Japanese,30.0
2018,50075243,Thai,30.0
2018,50056398,Donuts,30.0
2018,41713624,Peruvian,30.0
2018,40381797,Mexican,30.0
2018,50075139,Asian/Asian Fusion,30.0
2018,41635367,Brazilian,30.0
2018,50046909,American,30.0
2018,50046205,Latin American,30.0
2018,40366879,Latin American,30.0
2018,41068312,Latin American,30.0
2018,41608730,Bakery Products/Desserts,30.0
2018,50081712,Asian/Asian Fusion,30.0
2018,41608858,Bottled Beverages,30.0
2018,50074643,Hamburgers,30.0
2018,41608730,Bakery Products/Desserts,30.0
2018,50074643,Hamburgers,30.0
2018,50053912,French,30.0
2018,50053912,French,30.0
2018,50034513,Chinese,30.0
2018,50011080,Spanish,30.0
2018,50077827,"Juice, Smoothies, Fruit Salads",30.0
2018,41637941,Chicken,30.0
2019,50038775,Vegan,30.0
2019,50070567,Indonesian,30.0
2019,50004456,Pizza,30.0
2019,41632272,Steakhouse,30.0
2019,50067680,Vegetarian,30.0
2019,50086939,Latin American,30.0
2019,50064686,Thai,30.0
2019,50074381,Chinese,30.0
2019,50078351,French,30.0
2019,50085102,Vegetarian,30.0
2019,50059332,Indonesian,30.0
2019,50059321,Spanish,30.0
2019,50019201,Sandwiches/Salads/Mixed Buffet,30.0
2019,50038775,Vegan,30.0
2019,41632272,Steakhouse,30.0
2019,50058196,Spanish,30.0
2019,50071278,Bottled Beverages,30.0
2019,50075243,Thai,30.0
2019,50070567,Indonesian,30.0
2019,41713624,Peruvian,30.0
2019,41457591,Spanish,30.0
2019,50059321,Spanish,30.0
2019,50069432,Pizza,30.0
2019,50063694,Frozen Desserts,30.0
2019,50065094,Thai,30.0
2019,50087300,Chicken,30.0
2019,41627061,Sandwiches/Salads/Mixed Buffet,30.0
2019,50079803,Frozen Desserts,30.0
2019,50070649,Asian/Asian Fusion,30.0
2019,50087485,"Juice, Smoothies, Fruit Salads",30.0
2019,50070649,Asian/Asian Fusion,30.0
2019,41007188,Sandwiches,30.0
2019,41717628,Ethiopian,30.0
2019,50009070,Bakery Products/Desserts,30.0
2019,40635366,Bottled Beverages,30.0
2019,50069033,Vegetarian,30.0
2019,40368271,Bottled Beverages,30.0
2019,50011080,Spanish,30.0
2019,50074820,Frozen Desserts,30.0
2019,50050498,Sandwiches,30.0
2019,50087206,Scandinavian,30.0
2019,41525880,Mediterranean,30.0
2019,40711118,Brazilian,30.0
2019,41628343,Indonesian,30.0
2019,40635781,Vegetarian,30.0
2019,41647129,Mexican,30.0
2019,50056923,Spanish,30.0
2019,50084694,Mexican,30.0
2019,41340016,Eastern European,30.0
2019,50074456,Filipino,30.0
2019,41528838,Bottled Beverages,30.0
2019,50003165,Tapas,30.0
2019,41463561,Thai,30.0
2019,50084598,Japanese,30.0
2019,50087839,Bottled Beverages,30.0
2019,41647630,Coffee/Tea,30.0
2019,50014682,Steakhouse,30.0
2019,40755766,Peruvian,30.0
2019,50059089,Chilean,30.0
2019,50042187,French,30.0
2019,50056510,Hamburgers,30.0
2019,50074643,Hamburgers,30.0
2019,50043234,Tex-Mex,30.0
2019,50012215,Indonesian,30.0
2019,50070363,Frozen Desserts,30.0
2019,50042233,Indian,30.0
2019,50059089,Chilean,30.0
2019,41690473,Sandwiches,30.0
2019,41457158,Bottled Beverages,30.0
2019,50053120,Mexican,30.0
2019,41463561,Thai,30.0
2019,41173497,Middle Eastern,30.0
2019,50055610,Portuguese,30.0
2019,40383067,Russian,30.0
2019,41467140,Vegetarian,30.0
2019,41032365,Middle Eastern,30.0
2019,50090068,Hamburgers,30.0
2019,40618557,Moroccan,30.0
2019,50076107,Other,30.0
2019,41168098,Mediterranean,30.0
2019,50094739,Seafood,30.0
2019,50077812,Mexican,30.0
2019,41268295,Hamburgers,30.0
2019,50038775,Vegan,30.0
2019,50069033,Vegetarian,30.0
2019,50035849,Frozen Desserts,30.0
2019,50002376,Greek,30.0
2019,50075758,Tex-Mex,30.0
2019,41463516,Hamburgers,30.0
2019,50088564,Chinese,30.0
2019,50001961,Mexican,30.0
2019,41454244,Peruvian,30.0
2019,50090497,Frozen Desserts,30.0
2019,41520658,Southeast Asian,30.0
2019,50064686,Thai,30.0
2019,50094358,Nuts/Confectionary,30.0
2019,50065334,"Juice, Smoothies, Fruit Salads",30.0
2019,50065115,Ethiopian,30.0
2019,41457158,Bottled Beverages,30.0
2019,41609062,Spanish,30.0
2019,41632272,Steakhouse,30.0
2019,40572960,Bakery Products/Desserts,30.0
2019,50094303,Peruvian,30.0
2019,40383067,Russian,30.0
2019,50055977,Tex-Mex,30.0
2019,50056923,Spanish,30.0
2019,40397791,Bottled Beverages,30.0
2019,41244379,Peruvian,30.0
2019,50070567,Indonesian,30.0
2019,50067680,Vegetarian,30.0
2019,50076107,Other,30.0
2019,50070567,Indonesian,30.0
2019,50088924,Latin American,30.0
2019,41454244,Peruvian,30.0
2019,50003165,Tapas,30.0
2019,50013417,Bagels/Pretzels,30.0
2019,50073256,Mexican,30.0
2019,50077727,Peruvian,30.0
2019,50076218,Donuts,30.0
2019,40755766,Peruvian,30.0
2019,41678085,Soups/Salads/Sandwiches,30.0
2019,50068305,"Juice, Smoothies, Fruit Salads",30.0
2019,50081544,Asian/Asian Fusion,30.0
2019,50007359,Filipino,30.0
2019,50048336,Hamburgers,30.0
2019,41636015,Soul Food,30.0
2019,50059089,Chilean,30.0
2019,41242225,Japanese,30.0
2019,50051434,Sandwiches/Salads/Mixed Buffet,30.0
2019,50000755,Asian/Asian Fusion,30.0
2019,41457158,Bottled Beverages,30.0
2019,50012215,Indonesian,30.0
2019,40368271,Bottled Beverages,30.0
2019,50064939,"Juice, Smoothies, Fruit Salads",30.0
2019,50077727,Peruvian,30.0
2019,41647176,Thai,30.0
2019,50098816,"Juice, Smoothies, Fruit Salads",30.0
2019,41078097,Korean,30.0
2019,50094358,Nuts/Confectionary,30.0
2019,50007359,Filipino,30.0
2019,41708001,Hamburgers,30.0
2019,50079578,Japanese,30.0
2019,41702602,Tex-Mex,30.0
2019,50051616,Tex-Mex,30.0
2019,50071278,Bottled Beverages,30.0
2019,50059089,Chilean,30.0
2019,41635367,Brazilian,30.0
2019,50064538,Spanish,30.0
2019,40578058,Southeast Asian,30.0
2019,50047650,Indian,30.0
2019,50045777,Asian/Asian Fusion,30.0
2019,50016538,Spanish,30.0
2020,50038775,Vegan,30.0
2020,50069033,Vegetarian,30.0
2020,50042385,Tex-Mex,30.0
2020,50064686,Thai,30.0
2020,40662196,French,30.0
2020,41262775,Irish,30.0
2020,50019201,Sandwiches/Salads/Mixed Buffet,30.0
2020,50099907,Seafood,30.0
2020,50094769,Indian,30.0
2020,50099387,Japanese,30.0
2020,41340016,Eastern European,30.0
2020,50059332,Indonesian,30.0
2020,40676022,Tex-Mex,30.0
2020,50102470,African,30.0
2020,50012215,Indonesian,30.0
2020,50085102,Vegetarian,30.0
2020,50098128,Other,30.0
2020,40798514,Jewish/Kosher,30.0
2020,50009170,Hamburgers,30.0
2020,50097277,Middle Eastern,30.0
2020,50096022,Indian,30.0
2020,50095755,Bottled Beverages,30.0
2020,50097054,Chinese/Japanese,30.0
2020,50037380,Vegetarian,30.0
2020,50014682,Steakhouse,30.0
2020,41605054,Bagels/Pretzels,30.0
2020,40397791,Bottled Beverages,30.0
2020,50070567,Indonesian,30.0
2020,50093318,Mediterranean,30.0
2020,50094303,Peruvian,30.0
2020,41434859,Tex-Mex,30.0
2020,40991266,Italian,30.0
2020,50003165,Tapas,30.0
2020,41632272,Steakhouse,30.0
2020,40785023,Tapas,30.0
2020,50074796,Chicken,30.0
2020,50102626,Korean,30.0
2021,50009070,Bakery Products/Desserts,30.0
2021,50107309,Caribbean,30.0
2021,50013405,Chinese,30.0
2021,50076107,Other,30.0
2021,50110736,American,30.0
2021,41713624,Peruvian,30.0
2021,40635781,Vegetarian,30.0
2021,40735129,"Juice, Smoothies, Fruit Salads",30.0
2021,50104801,Tex-Mex,30.0
2021,41384689,Asian/Asian Fusion,30.0
2021,50059089,Chilean,30.0
2021,50075243,Thai,30.0
2021,41627061,Sandwiches/Salads/Mixed Buffet,30.0
2021,50087485,"Juice, Smoothies, Fruit Salads",30.0
2021,40635366,Bottled Beverages,30.0
2021,50074820,Frozen Desserts,30.0
2021,50057161,Frozen Desserts,30.0
2021,50001897,Mexican,30.0
2021,40618557,Moroccan,30.0
2021,41628343,Indonesian,30.0
2021,50106885,Peruvian,30.0
2021,50101936,Chicken,30.0
2021,40755766,Peruvian,30.0
2021,50076107,Other,30.0
2021,50056923,Spanish,30.0
2021,41717628,Ethiopian,30.0
2021,40861946,Italian,30.0
2021,50044125,Asian/Asian Fusion,30.0
2021,50102980,Other,30.0
2021,50103094,Bakery Products/Desserts,30.0
2021,50105631,Thai,30.0
2021,50064199,Bakery Products/Desserts,30.0
2021,50107172,Japanese,30.0
2021,50108840,Coffee/Tea,30.0
2021,40996589,Latin American,30.0
2021,50107558,Chinese,30.0
2021,50110457,Bakery Products/Desserts,30.0
2021,50106885,Peruvian,30.0
2021,50106597,Tex-Mex,30.0
2021,40938945,Coffee/Tea,30.0
2021,50115085,Latin American,30.0
2021,50114058,Chicken,30.0
2021,50111982,Chicken,30.0
2021,50108413,Filipino,30.0
2021,50097237,Portuguese,30.0
2021,50107867,Thai,30.0
2021,50104759,Chinese/Japanese,30.0
2021,50103745,Thai,30.0
2021,50102385,New American,30.0
2021,50108760,Italian,30.0
2021,40578058,Southeast Asian,30.0
2021,50111827,Bottled Beverages,30.0
2021,50105096,Coffee/Tea,30.0
2021,50105748,Indian,30.0
2021,50109055,"Juice, Smoothies, Fruit Salads",30.0
2021,50011694,American,30.0
2021,50105644,"Juice, Smoothies, Fruit Salads",30.0
2021,50107224,Latin American,30.0
2021,50046506,Sandwiches,30.0
2021,50069729,American,30.0
2021,41269725,Coffee/Tea,30.0
2021,50110301,Indian,30.0
2022,50109313,Hotdogs,30.0
2022,50112310,Indian,30.0
2022,40381720,Caribbean,30.0
2022,50109176,Spanish,30.0
2022,41340016,Eastern European,30.0
2022,40383067,Russian,30.0
2022,41674679,African,30.0
2022,41717628,Ethiopian,30.0
2022,50114058,Chicken,30.0
2022,40578058,Southeast Asian,30.0
2022,50059089,Chilean,30.0
2022,41384689,Asian/Asian Fusion,30.0
2022,41678085,Soups/Salads/Sandwiches,30.0
2022,41605054,Bagels/Pretzels,30.0
2022,50047650,Indian,30.0
2022,41046225,Bottled Beverages,30.0
2022,50096541,Caribbean,30.0
2022,41221266,Southeast Asian,30.0
2022,41244379,Peruvian,30.0
2022,50118153,Vegan,30.0
2022,41268058,Russian,30.0
2022,40618557,Moroccan,30.0
2022,50038175,Sandwiches,30.0
2022,50097237,Portuguese,30.0
2022,50114314,Sandwiches/Salads/Mixed Buffet,30.0
2022,50002376,Greek,30.0
2022,50109440,Hotdogs,30.0
2022,50106885,Peruvian,30.0
2022,50116063,Thai,30.0
2022,50074820,Frozen Desserts,30.0
2022,50074456,Filipino,30.0
2022,50041653,Bagels/Pretzels,30.0
2022,50066748,Other,30.0
2022,50098711,Southeast Asian,30.0
2022,50087206,Scandinavian,30.0
2022,50074797,Tex-Mex,30.0
2022,50033660,Caribbean,30.0
2022,50074456,Filipino,30.0
2022,50117478,Bagels/Pretzels,30.0
2022,50094135,Other,30.0
2022,50016323,Latin American,30.0
2022,50116337,Seafood,30.0
2022,50118153,Vegan,30.0
2022,40785023,Tapas,30.0
2022,50087839,Bottled Beverages,30.0
2022,41046225,Bottled Beverages,30.0
2022,50118184,Indian,30.0
2022,50102204,Other,30.0
2022,50048336,Hamburgers,30.0
2022,41470674,Irish,30.0
2022,50117069,Frozen Desserts,30.0
2022,41520658,Southeast Asian,30.0
2022,50058927,Greek,30.0
2022,50012215,Indonesian,30.0
2022,50014682,Steakhouse,30.0
2022,50105979,Fruits/Vegetables,30.0
2022,50056971,Korean,30.0
2022,41463046,Donuts,30.0
2022,50075758,Tex-Mex,30.0
2022,50091594,Bakery Products/Desserts,30.0
2022,50097054,Chinese/Japanese,30.0
2022,50105979,Fruits/Vegetables,30.0
2022,50120704,Pizza,30.0
2022,50072700,Filipino,30.0
2022,50089245,Southeast Asian,30.0
2022,50050986,Chicken,30.0
2022,50090068,Hamburgers,30.0
2022,50092932,Mexican,30.0
2022,50100503,Bottled Beverages,30.0
2022,50007359,Filipino,30.0
2022,50116262,Hawaiian,30.0
2022,50108061,Chicken,30.0
2022,50111085,Spanish,30.0
2022,50094358,Nuts/Confectionary,30.0
2022,50044253,Continental,30.0
2022,40735129,"Juice, Smoothies, Fruit Salads",30.0
2022,50077727,Peruvian,30.0
2022,50064498,Other,30.0
2022,41454244,Peruvian,30.0
2022,41627520,Spanish,30.0
2022,50090816,Southeast Asian,30.0
2022,50037380,Vegetarian,30.0
2022,50038177,Caribbean,30.0
2022,41348061,Donuts,30.0
2022,50097237,Portuguese,30.0
2022,50071524,Latin American,30.0
2022,50111177,Sandwiches,30.0
2022,40392388,Bagels/Pretzels,30.0
2022,50097237,Portuguese,30.0
2022,50035953,Spanish,30.0
2022,50120959,Peruvian,30.0
2022,40576002,Hamburgers,30.0
2022,40578058,Southeast Asian,30.0
2022,50111231,Bottled Beverages,30.0
2016,50046091,Bottled Beverages,29.0
2016,50017256,American,29.0
2016,50000105,Russian,29.0
2016,50050878,Coffee/Tea,29.0
2016,50050878,Coffee/Tea,29.0
2016,50050873,Hotdogs,29.0
2017,50007212,Jewish/Kosher,29.0
2017,41410066,American,29.0
2017,50015884,Polish,29.0
2017,50055231,Eastern European,29.0
2017,41086054,Caribbean,29.0
2017,50014650,Chinese,29.0
2017,50046091,Bottled Beverages,29.0
2017,41477055,Mexican,29.0
2017,50018078,Filipino,29.0
2017,50046787,Latin American,29.0
2017,50059651,Indian,29.0
2017,50039305,Italian,29.0
2017,50047339,Pizza,29.0
2017,50014381,Chicken,29.0
2017,50047645,Italian,29.0
2017,50047645,Italian,29.0
2017,50000105,Russian,29.0
2017,50018078,Filipino,29.0
2017,50014381,Chicken,29.0
2017,41685267,Cajun,29.0
2017,50047645,Italian,29.0
2017,50000105,Russian,29.0
2017,50003808,Coffee/Tea,29.0
2017,50019016,"Juice, Smoothies, Fruit Salads",29.0
2017,40401247,American,29.0
2017,41416092,Mexican,29.0
2017,41416092,Mexican,29.0
2017,50047339,Pizza,29.0
2017,50055231,Eastern European,29.0
2017,50055697,Indian,29.0
2017,41127243,Latin American,29.0
2018,50014381,Chicken,29.0
2018,50014381,Chicken,29.0
2018,50018078,Filipino,29.0
2018,41529962,Latin American,29.0
2018,50000105,Russian,29.0
2018,50013450,Spanish,29.0
2018,50055231,Eastern European,29.0
2018,41604545,Chinese,29.0
2018,50015884,Polish,29.0
2018,41477055,Mexican,29.0
2018,50075973,French,29.0
2018,41685267,Cajun,29.0
2018,50019016,"Juice, Smoothies, Fruit Salads",29.0
2018,50059651,Indian,29.0
2018,41127243,Latin American,29.0
2018,50014381,Chicken,29.0
2018,50067731,Mexican,29.0
2018,50067731,Mexican,29.0
2018,50078635,Spanish,29.0
2018,50078635,Spanish,29.0
2018,41086054,Caribbean,29.0
2018,41416092,Mexican,29.0
2018,40390850,Italian,29.0
2018,40716479,Irish,29.0
2018,41595491,African,29.0
2018,50056650,"Juice, Smoothies, Fruit Salads",29.0
2018,50058975,American,29.0
2018,41603129,Seafood,29.0
2018,50078635,Spanish,29.0
